110219133,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Wednesday,03/16/2011,10:45,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,300 Block of TOCOLOMA AV,-122.398320606039,37.7109048544158,"(37.7109048544158, -122.398320606039)",11021913302104
110224217,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Tuesday,03/15/2011,10:15,BAYVIEW,JUVENILE BOOKED,1700 Block of CESAR CHAVEZ ST,-122.39434785768,37.7499131969111,"(37.7499131969111, -122.39434785768)",11022421704144
110238939,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Sunday,01/01/2006,12:00,BAYVIEW,EXCEPTIONAL CLEARANCE,200 Block of GAVEN ST,-122.410449492206,37.7328730326908,"(37.7328730326908, -122.410449492206)",11023893914015
110303946,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Thursday,04/14/2011,00:01,BAYVIEW,NONE,900 Block of CONNECTICUT ST,-122.397201937993,37.7535351242762,"(37.7535351242762, -122.397201937993)",11030394604144
110358747,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Monday,04/11/2011,11:06,BAYVIEW,UNFOUNDED,1800 Block of PALOU AV,-122.396161114928,37.736888141479,"(37.736888141479, -122.396161114928)",11035874714015
110366057,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Friday,05/06/2011,01:55,BAYVIEW,NONE,NEWCOMB AV / RANKIN ST,-122.397253629955,37.7394657550594,"(37.7394657550594, -122.397253629955)",11036605704144
110374602,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Friday,05/06/2011,16:40,BAYVIEW,"ARREST, BOOKED",600 Block of DEHARO ST,-122.401191922623,37.7616428225519,"(37.7616428225519, -122.401191922623)",11037460214010
110375525,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Monday,05/09/2011,14:22,BAYVIEW,NONE,3800 Block of 3RD ST,-122.387939452192,37.7422600519555,"(37.7422600519555, -122.387939452192)",11037552504147
110411135,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,05/15/2011,23:59,BAYVIEW,NONE,600 Block of SWEENY ST,-122.416055618617,37.7304843222383,"(37.7304843222383, -122.416055618617)",11041113504144
110429241,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Friday,05/27/2011,18:10,BAYVIEW,"ARREST, BOOKED",1600 Block of PALOU AV,-122.391849084977,37.7345805334314,"(37.7345805334314, -122.391849084977)",11042924102004
110433430,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Friday,05/27/2011,09:10,BAYVIEW,"ARREST, BOOKED",200 Block of WESTPOINT RD,-122.378929147032,37.735189216668,"(37.735189216668, -122.378929147032)",11043343004147
110433430,"SEX OFFENSES, FORCIBLE",ORAL COPULATION,Friday,05/27/2011,09:10,BAYVIEW,"ARREST, BOOKED",200 Block of WESTPOINT RD,-122.378929147032,37.735189216668,"(37.735189216668, -122.378929147032)",11043343014050
110433430,"SEX OFFENSES, FORCIBLE",SODOMY,Friday,05/27/2011,09:10,BAYVIEW,"ARREST, BOOKED",200 Block of WESTPOINT RD,-122.378929147032,37.735189216668,"(37.735189216668, -122.378929147032)",11043343014070
110440651,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, ADMINISTERING DRUG TO COMMIT",Sunday,05/29/2011,00:01,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,1200 Block of WISCONSIN ST,-122.39833921177,37.7517586856968,"(37.7517586856968, -122.39833921177)",11044065104146
110467194,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",Thursday,06/09/2011,22:30,BAYVIEW,"ARREST, BOOKED",1000 Block of OAKDALE AV,-122.380268162997,37.7289171340996,"(37.7289171340996, -122.380268162997)",11046719402204
